A3GEOILWLK86XM,0000031887,5.0,1394841600
A27PG9BXVRT7V8,0000031887,5.0,1364428800
A27UF1MSF3DB2,0000031887,4.0,1396224000
A2EKHP38KG3ZV2,0000031887,5.0,1347321600
A2RAGC7VLO78QG,0000031887,4.0,1353888000
A154EV8GA9YI2V,0000031887,3.0,1354665600
APQHMWBFEZF2I,0000031887,5.0,1354492800
A1YDI7KVXKL5DG,0000031887,5.0,1391299200
A2EENASQDJAN1N,0000031887,5.0,1388793600
A12OFS8WQP86O5,0000031887,5.0,1297123200
A1LFDDL85CKP74,0000031887,1.0,1399939200
ATDL69N2MREWP,0000031887,3.0,1389052800
A2TWG16MB2V7VI,0000031887,5.0,1360540800
A2DMMA8Q16GKM4,0000031887,5.0,1386633600
A33CIS842YHGDM,0000031887,4.0,1370995200
AHUNCBKNI8HV8,0000031887,5.0,1373587200
A16GFPNVF4Y816,0000031887,5.0,1399075200
A1716964DOSFDG,0000031887,5.0,1396915200
A2UWVZDUHXTBPI,0000031887,5.0,1360886400
AMKWM9Q2EREKH,0000031887,5.0,1369094400
A2SHUHMONLRZAB,0000031887,1.0,1396569600
AFQQ45LMEK5BX,0000031887,5.0,1311379200
A21HG0C4WEF3F0,0000031887,5.0,1352937600
A28E4JIUJA10DK,0000031887,5.0,1402272000
A3W00ZUSJPRX9N,0000031887,5.0,1360195200
A3OZGN4EQ41P3Z,0000031887,5.0,1381017600
A3E5XFP01OKX0I,0000031887,1.0,1400889600
A1QXUU7K9SZKNU,0000031887,5.0,1361404800
A3SBYCJ5VZQ63O,0000031887,4.0,1298332800
A28H9Q6NYL4W4D,0000031887,1.0,1385078400
A2DCWJN4ZXC0VR,0000031887,5.0,1390608000
A1V0QH4MR2Q5U5,0000031887,4.0,1358294400
A1SAFJHKTHT5PY,0000031887,5.0,1399334400
A3RHTZCFS4A95W,0000031887,4.0,1399334400
A35R2GQMARPJXL,0000031887,5.0,1355529600
A1UF7LU4WSL5JO,0000031887,5.0,1361404800
A391HU19SKEQNU,0000031887,5.0,1381708800
A2NAJECPOEB0Q5,0000031887,1.0,1388361600
AEXHAUK8HZPV2,0000031887,4.0,1361145600
A36CRQ69MNVZYQ,0000031887,3.0,1388966400
A3KA7Y9BUFBLZG,0000031887,5.0,1401926400
A2O1P7TBMZOKWY,0000031887,5.0,1397779200
A3BEIPWKH3HO35,0000031887,5.0,1379030400
AVJ2W6ICJZNO7,0000031887,5.0,1358035200
A1O1PO154JNB2G,0000031887,1.0,1386288000
A2P6MS3OD0YWFP,0000031887,1.0,1378166400
A186E2SU6URFZI,0000031887,1.0,1402531200
A2Y0ZD9CYGAS1S,0000031887,4.0,1369958400
A2M2APVYIB2U6K,0000031887,5.0,1356220800
A3UXU27UJPI4IN,0000031887,5.0,1364947200
A3R59KR8Q7DMM0,0000031887,5.0,1356480000
A1NJ71X3YPQNQ9,0000031887,4.0,1384041600
A3EERSWHAI6SO,0000031887,5.0,1349568000
A3ALV0F2SH1AXF,0000031887,4.0,1370563200
A1E46DETBW0JSE,0000031887,4.0,1357084800
AN2R2NG38CIDF,0000031887,5.0,1395100800
A27IDO1NWJ272M,0000031887,4.0,1369267200
A18AC22XNV0XBM,0000031887,4.0,1400544000
A1TBWRXV7KVHPC,0000031887,5.0,1374278400
A36WZWBB8084BK,0000031887,5.0,1354320000
AX1QE6IR7CHXM,0000031887,5.0,1388620800
A2UJ1VMAKUJAI,0000031887,1.0,1389398400
A3Z4290BT9KUD,0000031887,2.0,1370044800
A1SO9UDMRTT611,0000031887,5.0,1381536000
A12GW7YBQG2ZBR,0000031887,4.0,1389830400
A1ERJUW9WFLCEK,0000031887,5.0,1362441600
A3NAIJ23140GQP,0000031887,4.0,1356393600
A37GB9J0EQHKP3,0000031887,5.0,1364169600
A3NER8PFJ0XER6,0000031887,5.0,1358380800
A25VIWXB0MUO1N,0000031887,4.0,1381363200
A2A2WZYLU528RO,0000031887,5.0,1391040000
ABJ9MRE79N0A1,0000031887,5.0,1324425600
A25XPBOOCRNZRL,0000031887,5.0,1309392000
A19S9I2XSP3CYG,0000031887,5.0,1395187200
A35KX2A41JYW1M,0000031887,3.0,1387238400
ALOPQNEP8OMP3,0000031887,5.0,1355184000
A341ISIK9PQZMI,0000031887,5.0,1358985600
A2EY27ZXAXAIA8,0000031887,4.0,1358985600
A1N87O8HTSOJ8Y,0000031887,3.0,1386547200
A399R3BDSXRHKH,0000031887,5.0,1359504000
A1IJ4Z3204XZ6N,0000031887,5.0,1381276800
A13VT2F9H98P93,0000031887,5.0,1354665600
A1GDPIHRKM6SRM,0000031887,5.0,1354665600
A1Y5A0H9VMC5HI,0000031887,5.0,1357516800
A2KQPJ4W5J80F,0000031887,4.0,1357084800
AYZT2ZFPA26VQ,0000031887,5.0,1374969600
A2KIX9UZRE868S,0000031887,5.0,1362009600
A391EXIT5TFP72,0000031887,5.0,1321056000
A3O4EIX37041EG,0000031887,5.0,1360627200
A1Y7TEPEPE2CQM,0000031887,2.0,1371427200
A20JP65QJIWNZ0,0000031887,4.0,1381363200
A31GF7N0YJ4E55,0000031887,3.0,1357171200
A1N0GUR801XSA7,0000031887,5.0,1383350400
A303S1A2UP7SN,0000031887,2.0,1393891200
ASUNY8VZJONVG,0000031887,4.0,1352419200
A3MW7JNPGIKP5C,0000031887,5.0,1400630400
A222TMF8KD00RK,0000031887,5.0,1391817600
A3FM1AYIXCAWOS,0000031887,5.0,1383436800
A3DIEB054V8KQO,0000031887,5.0,1348012800
A34ATJR9KFIXL9,0000031887,5.0,1361664000
A2MFEBXRQU3G70,0000031887,5.0,1356652800
AQMWKJ2LWX81V,0000031887,4.0,1389052800
AJ6B83I4YJHYW,0000031887,5.0,1372636800
A3IN7097CM4NWZ,0000031887,5.0,1375056000
A2NHBXSZ698TI6,0000031887,5.0,1369526400
A32Q3ERO9X6UFC,0000031887,4.0,1386892800
A34RWOVM9DHVF7,0000031887,4.0,1394150400
A2OGDC4M2M5YG,0000031887,4.0,1382227200
A3GRICINC32QPL,0000031887,5.0,1359417600
A1PZENATLHGO3C,0000031887,4.0,1360627200
A1B6RXTRUKDA8,0000031887,5.0,1358812800
A26A4KKLAVTMCC,0000031887,3.0,1395273600
A1MXJVYXE2QU6H,0000031887,5.0,1367020800
A2NXWW4QCL1EU1,0000031887,5.0,1296604800
APMPB8A9M9JYK,0000031887,4.0,1356825600
A34V39HVT8KUCH,0000031887,1.0,1383523200
A3US4LXG77WEJE,0000031887,5.0,1357516800
A2XJ13PIXVJFJH,0000031887,1.0,1399852800
A1R8K1QN0X8QBA,0000031887,5.0,1387238400
A2CRLM66MR5O9T,0000031887,3.0,1379635200
A287XY94U7JDM8,0000031887,5.0,1387843200
A2N086AD3ATP9S,0000031887,5.0,1360540800
ANIZNAHNP25QH,0000031887,4.0,1394409600
A3E431659J7YL,0000031887,5.0,1377993600
A25614HBGJ9QB7,0000031887,5.0,1378425600
A3HTK3AXNRQPB4,0000031887,5.0,1381190400
AIOBIJPQQYVGF,0000031887,5.0,1356652800
A3FJTVM4IPI1EH,0000031887,1.0,1388448000
AVO4HVY3FB4V9,0000031887,5.0,1363478400
AL9TMYF2F9KG4,0000031887,1.0,1355961600
A1X2FUL63CP7VJ,0000031887,5.0,1361577600
AFXH949RTJAQ7,0000031887,5.0,1398729600
A133IR93TLOVP2,0000031887,2.0,1304208000
A1V464PW4ZANJG,0000031887,5.0,1357344000
A2EG8HE11LJ607,0000031887,4.0,1392163200
A1COBK3A74D4LM,0000031887,1.0,1395360000
A23GG2TKYMRVN9,0000031887,4.0,1382659200
A81G529LBP1QS,0000031887,5.0,1389744000
A34XW9BT605VKF,0000031887,4.0,1384041600
A1JR9KKF6UKUWW,0000031887,5.0,1359504000
A1M7MWBQJEJWLY,0000031887,5.0,1260662400
A2TG259EXI9PJ0,0000031887,5.0,1353801600
A3CUJXOEDKEG6Z,0000031887,5.0,1383004800
A32RATXYQYQGKD,0000031887,5.0,1357344000
A2CVMPLEVPROEJ,0000031887,5.0,1389225600
A1MLV9MT4IXA0T,0000031887,5.0,1353110400
AIYX758V2D0UB,0000031887,5.0,1350518400
A1YSA1CX7C2ZPK,0000031887,2.0,1395100800
AQ2NZ5X891VX1,0000031887,5.0,1295308800
ACZ9WSDD2ZUOJ,0000031887,3.0,1368057600
A1ZU1YW5FL9D67,0000031887,5.0,1387756800
A37UGK880T4JRQ,0000031887,5.0,1362182400
A14LUEGQU5B7Y3,0000031887,5.0,1369872000
A3EO6YX8PSSUUZ,0000031887,5.0,1396310400
A1S50GMFBQLUCJ,0000031887,5.0,1390953600
A25KV0BO428QJJ,0000031887,5.0,1351728000
A212HMSQUF21Z5,0000031887,5.0,1293408000
A2SX7X8QGQVCJU,0000031887,5.0,1351036800
A21YJOST89OS1H,0000031887,5.0,1373587200
A1BRPZYSTVCZLS,0000031887,1.0,1323993600
AEZ77DW99I6SZ,0000031887,5.0,1358121600
A1EWC0AWPCEHUS,0000031887,5.0,1357948800
A2LR2PAE5YNP65,0000031887,5.0,1326067200
A35PHNBGSS8YWD,0000031887,5.0,1392163200
A68SIE64OB4T4,0000031887,2.0,1355875200
A3GE05CK3EL14U,0000031887,5.0,1362614400
AQX47Z9L6637G,0000031887,5.0,1323561600
A23K73OVXJ04EG,0000031887,5.0,1391212800
A2Q6UWR5PBHTJS,0000031887,5.0,1358553600
A1KP16CKN1GIP4,0000031887,5.0,1353715200
AYF46C77A84TG,0000031887,2.0,1388966400
A1HEEWIJD0XDO1,0000031887,5.0,1384300800
A34JGTPWJEHDYM,0000031887,2.0,1365379200
A2VTH3GPYRP7CW,0000031887,4.0,1375488000
A2ZB1Y6MKK6B1T,0000031887,5.0,1357257600
A1PWEAAMW2MM9,0000031887,5.0,1389484800
A1E5AQQP52ADQE,0000031887,1.0,1386288000
A2P96LC6D5436E,0000031887,5.0,1376870400
AAAS16VM0CST9,0000031887,5.0,1352764800
A2MAZRRM87IJCA,0000031887,5.0,1386633600
AM9NMIHDKFWGS,0000031887,1.0,1396483200
AJZPHJR944IBB,0000031887,4.0,1365552000
A3T6ZQONABIJSG,0000031887,5.0,1358035200
A134RPJXCKJ0I8,0000031887,5.0,1367366400
A1QMMKTGQUB6PJ,0000031887,5.0,1374192000
A2681T699HV6H1,0000031895,4.0,1384905600
A2EPSZKEG06QZE,0000031895,2.0,1396224000
A23K73OVXJ04EG,0000031895,5.0,1391212800
A2182SHKEJLY7N,0000031909,4.0,1384041600
A3506HSOL4JYKR,0000031909,2.0,1377388800
A9A1P7C3G1V9H,0000031909,2.0,1404950400
A3TBJ4L4RGPIGE,0000032034,5.0,1403136000
A1NTYIH44YZ8OD,0000032034,1.0,1376870400
A2MPIVS0KSY8O0,0000032034,5.0,1378771200
A107J9TV0VW5I7,0000032050,5.0,1405209600
A29NXYXESRFZEI,0000032050,5.0,1398124800
A1L437EBT5RX9M,0000032050,5.0,1401494400
A2KR7WBO1PKHN6,0000032050,3.0,1390867200
A1489AS2M43ZWR,0000032050,5.0,1393804800
AF6P9QP6O03QE,0000032050,5.0,1383782400
A37CTVN84V4XIG,0000032050,5.0,1397520000
A16LOQBQ22UPHL,0000032050,5.0,1384905600
A3V95EULVNA5H4,0000032069,2.0,1385942400
A26A7Q6R1GMCFP,0000032069,5.0,1395187200
A1ZC6T6VPBKWXD,0000032069,5.0,1402704000
ARTHT19OB79VZ,0000037214,1.0,1389571200
A1KP12IVP6LAGL,0000038504,5.0,1232755200
AG7R3MMF8QLDT,0000038504,4.0,1215820800
ACZSAC9BNB1YA,0000041696,3.0,1254182400
A2OLC4Z84N4P1E,0000041696,5.0,1151452800
A1UP8HIPMV08LP,0000041696,5.0,1358467200
A224LQF2AFU0H8,0000041696,4.0,1342742400
AXYTUFX9G59Y3,0000053155,5.0,1399420800
A1QHY69FQH9F5R,0000095699,3.0,1254700800
A3R5OBKS7OM2IR,0000143502,5.0,1358380800
A3R5OBKS7OM2IR,0000143529,5.0,1380672000
AH3QC2PC1VTGP,0000143561,2.0,1216252800
A2IZS9ST7132ER,000014357X,5.0,1361923200
A31JK7WXBVIPVX,000014357X,5.0,1380499200
A3LKP6WPMP9UKX,0000143588,5.0,1236902400
AVIY68KEPQ5ZD,0000143588,5.0,1232236800
A36CSX1K2Y34BS,000016612X,2.0,1376956800
A339QIWV4489UG,0000174076,5.0,1358985600
AMEVO2LY6VEJA,0000191639,5.0,1388016000
A2SSZYR6P60UWF,0000202010,5.0,1367625600
A2WE6C7MXY3W8E,0000230022,5.0,1296259200
A17E59HH7IE1GE,0000230022,5.0,1181260800
ATK5NG3C5X2II,0000230022,5.0,1367971200
A3OOEN7PVHCKLJ,0000230022,5.0,1358812800
AYQGXWZP7S2G,0000230022,5.0,1296259200
A38AAPXSJN4C5G,0000230022,5.0,1293408000
A120FP8P2BV153,0000230022,5.0,1335312000
A2XFM8PN6G0B02,0000230022,5.0,1252540800
AFQUVVVDRNXEJ,0000230022,5.0,1332892800
ATYD7UJKRFEFU,0000230022,5.0,1283212800
A913X3CZ55YAA,0000401048,5.0,1132963200
A3SD4WB85H41ZX,0000466603,5.0,1241481600
A35OP02LIXZ84E,0000477141,1.0,1399939200
A2LI5026JCXQBA,000047715X,4.0,1398729600
A2CAVTNQA2Y3IJ,000047715X,5.0,1384560000
A2685NTFXLJJ1T,000047715X,5.0,1377475200
A17TBLPM7H401J,000047715X,4.0,1374364800
A3NMH1KTLG7CWX,000047715X,5.0,1398816000
AHNMXYVRDN1R9,000047715X,5.0,1394323200
A1CV1WROP5KTTW,0000589012,5.0,1309651200
AP57WZ2X4G0AA,0000589012,2.0,1366675200
A3NMBJ2LCRCATT,0000589012,5.0,1393804800
A5Y15SAOMX6XA,0000589012,2.0,1307404800
A3P671HJ32TCSF,0000589012,5.0,1393718400
A3VCKTRD24BG7K,0000589012,5.0,1378425600
ANF0AGIV0JCH2,0000589012,5.0,1308182400
A3LDEBLV6MVUBE,0000589012,5.0,1208995200
A1R2XZWQ6NM5M1,0000589012,5.0,1224979200
A36L1XGA5AQIJY,0000589012,1.0,1393113600
A2HWI21H23GDS4,0000589012,4.0,1338681600
A1DNYFL3RSXRMO,0000589012,5.0,1208908800
A39VF226GBM1JH,0000589012,1.0,1218412800
ASB0E2O2FLNA7,0000589012,5.0,1322956800
A19E15Y9V09CVJ,0000589012,5.0,1224806400
A3K979KQ7K0S5K,0000589012,5.0,1251158400
A39ZX6X5H2N4TS,0000589012,5.0,1308182400
A2Z3ZHQI6YXKHH,0000589012,5.0,1359763200
A2RNKU9KJHQ2BV,0000589012,5.0,1363219200
A30WLYNJA3B17H,0000589012,5.0,1224720000
A3LI15T4YR5WD6,0000589012,5.0,1226102400
AV3UWBH6K0ETD,0000589012,2.0,1334966400
A312A70K5UUL1N,0000589012,1.0,1380672000
A23PSBNOBPLCOM,0000589012,5.0,1309910400
ATEOWCA0EHRQR,0000589012,5.0,1225670400
A2T8A34ZSAXGHA,0000589012,2.0,1364083200
A3G3WG4UMDSF8M,0000589012,5.0,1308700800
A3LHVMF6OJXJNM,0000589012,4.0,1401408000
A35ZSFP89PWC5B,0000589012,5.0,1380672000
A3CWYYP3IITCDP,0000619574,3.0,1396137600
ALQGU53I8TCU6,0000695009,4.0,1365724800
A22RY8N8CNDF3A,000077135X,5.0,1365033600
A1XU4NX76WRGZM,0000791156,5.0,1398297600
A3S1YQA5N7DWGD,0000913154,5.0,1389398400
A916XU83L54V6,0000913154,5.0,1357689600
A3IKTM9D8RVWKU,0000913154,5.0,1026259200
AP25VUIFDC582,0000913154,5.0,1219449600
A22B03O2LPMJVU,0000913154,5.0,876182400
A2SLVVXPRB60JC,0000913154,5.0,974592000
A18F3K8ZJR2VD0,0000913154,5.0,1266969600
A28X5I7TL8BAOH,0000913154,5.0,1319328000
A1CP960DFEHZ5H,000100039X,5.0,1400198400
A10000012B7CGYKOMPQ4L,000100039X,5.0,1355616000
A2S166WSCFIFP5,000100039X,5.0,1071100800
A1BM81XB4QHOA3,000100039X,5.0,1390003200
A2MKF9WWPC181T,000100039X,5.0,1345939200
A1MOSTXNIO5MPJ,000100039X,5.0,1317081600
A2XQ5LZHTD4AFT,000100039X,5.0,1033948800
A1K0SULL2SYD4S,000100039X,4.0,1267142400
A3PRJTA493R8ZW,000100039X,5.0,1390176000
A3V1MKC2BVWY48,000100039X,5.0,1390780800
A12387207U8U24,000100039X,5.0,1206662400
A1SGX7ZTFNRY59,000100039X,5.0,1298764800
AL91K8JCKOXDT,000100039X,5.0,1201564800
A2E2F4MLVYDGEQ,000100039X,1.0,1393286400
A29TRDMK51GKZR,000100039X,5.0,1383436800
A3FI0744PG1WYG,000100039X,5.0,1390953600
A1ESQ3ZLSD5WJQ,000100039X,2.0,1314144000
A873MY9QLQLJR,000100039X,5.0,1213747200
A2LBBQHYLEHM7P,000100039X,5.0,1379808000
A1340OFLZBW5NG,000100039X,5.0,1231977600
A3W2IVR69VGG6U,000100039X,4.0,1372636800
A2KU9IU07LOJS1,000100039X,5.0,1384905600
A2WVHIRDMLM82E,000100039X,5.0,1394928000
A2I35JB67U20C0,000100039X,5.0,983318400
A27X0K0PTU3W7R,000100039X,5.0,1301616000
A19N3FCQCLJYUA,000100039X,5.0,1358899200
A3079HWOKNBQR8,000100039X,5.0,1236902400
A1G67VMMUNDWRH,000100039X,4.0,1246665600
A3FFNE1DR5SI1W,000100039X,5.0,1340755200
AK0FI0VIKMXH9,000100039X,5.0,1376092800
A1JO576QRW9E0G,000100039X,5.0,1393545600
A1BQ7T9J84GDOJ,000100039X,5.0,1353283200
A5JX4FNFLFJUP,000100039X,5.0,1335744000
A3A3NZIAJX30TU,000100039X,5.0,1393891200
A1TT4CY55WLHAR,000100039X,5.0,1342396800
A2ANKX9F6UAOZB,000100039X,5.0,1314921600
A1TA5SEXDFJRGK,000100039X,5.0,1127433600
A2TVM0ZZZWRK11,000100039X,5.0,905299200
A3NAWI4L7ZBPJO,000100039X,4.0,1243728000
A2X4HE21JTAL98,000100039X,5.0,1132099200
ARDQ9KNB8K22N,000100039X,5.0,1329264000
A27ZH1AQORJ1L,000100039X,5.0,1066003200
A5E9TSD20U9PR,000100039X,5.0,1377475200
A26GKZPS079GFF,000100039X,5.0,982972800
A3UZSIDE90JWW1,000100039X,5.0,1399075200
A34GJPYSOGMQ35,000100039X,4.0,969408000
AENNW2G826191,000100039X,3.0,963446400
A1KQ80Y692CDOI,000100039X,2.0,1206057600
AUTNO7VDY4H4A,000100039X,5.0,1371427200
AF7CSSGV93RXN,000100039X,5.0,1331510400
A3L6UC8985ORUY,000100039X,5.0,1096761600
A113MEGW2M8C2F,000100039X,2.0,1389398400
A1T8XIRW1OLK5G,000100039X,5.0,1270598400
A3SK701OIJM1YX,000100039X,5.0,1389744000
A3Q4Q7XFEM5UHL,000100039X,5.0,1378166400
A2RC16D2R9LXGW,000100039X,5.0,1390694400
A24JRVJFYYXKPS,000100039X,5.0,1383004800
A1FFY9CY86IDD,000100039X,5.0,1372896000
A3H65DAAV98C8F,000100039X,5.0,1215129600
AUNCAO68EXFRG,000100039X,5.0,1338249600
A21SZ8URIZFDRW,000100039X,5.0,1401321600
A174OHGABJ4YAN,000100039X,5.0,1349481600
A7EBFU5OXPAQ4,000100039X,5.0,1395878400
A2PH70X2FVDDGH,000100039X,5.0,1209600000
AIPVXNLGA5YUY,000100039X,4.0,1325721600
A2M7R6TNMH5YZN,000100039X,3.0,1387238400
A1HQ32HO9BQR7Z,000100039X,5.0,1355529600
A37473RZR4WOHK,000100039X,5.0,1363219200
A1NPNGWBVD9AK3,000100039X,5.0,961804800
A1TY6FNLD3PSRQ,000100039X,5.0,1309046400
AJTTO7FN4PX80,000100039X,5.0,1232236800
A25DQKCOPNDCFC,000100039X,5.0,1403049600
A13C50JF143I83,000100039X,5.0,1396742400
A1OVTGOABA03MO,000100039X,5.0,1138924800
A1NTFC42V6KRZT,000100039X,5.0,1358726400
A20BIPRPD473RD,000100039X,5.0,1365897600
A1L5IG1LKN6NED,000100039X,5.0,1102118400
A3OM311DLNWBF,000100039X,5.0,1378339200
A2U31H5N3L2FAF,000100039X,5.0,1368748800
A3IDA2DVEWP09K,000100039X,5.0,1393891200
A33MMYXQD20CVH,000100039X,5.0,1360627200
A15ACUAJEJXCS3,000100039X,5.0,957312000
A234ILZPYP0TTX,000100039X,5.0,1379462400
A393EJD130USD6,000100039X,5.0,992908800
A1T9OSAAHJ4Y4P,000100039X,5.0,1283644800
ATIZODZJRGW7K,000100039X,5.0,1331424000
A3834WP6FB2UE6,000100039X,5.0,1191456000
A1CK9AM723KWTP,000100039X,5.0,1348272000
A133S8CUIVRFKN,000100039X,5.0,1206748800
A3NPACKJFKAZIE,000100039X,5.0,1403049600
AUNO2CB90RZ92,000100039X,5.0,1151625600
A3BHSR8LON67NA,000100039X,5.0,1380758400
A2DAW90AIOJY1B,000100039X,5.0,1144627200
A2B5U036VNR5MA,000100039X,5.0,1038787200
A1IOZY37ZC0T1Y,000100039X,5.0,1397433600
A1MHBQRVSKHJCU,000100039X,5.0,1211846400
A1JP8MMNY1EACY,000100039X,5.0,1328659200
A1U8BMNVUVNXW7,000100039X,5.0,1393372800
A35HKAMNB04WZ2,000100039X,5.0,1373328000
A3IS4WGMFR4X65,000100039X,5.0,1256601600
A2NADOABAA13VC,000100039X,5.0,1338422400
A3GCDS9S7YKUY8,000100039X,5.0,1356652800
A33GLP9XK1IEDU,000100039X,5.0,1286928000
AHADO0TEQIZVO,000100039X,5.0,1400716800
A1DU5APNX495UD,000100039X,5.0,1149638400
A2YES2457DG6VS,000100039X,4.0,1375488000
AVMZASV37BEI0,000100039X,5.0,1377734400
A2ETRFEITI6Q5L,000100039X,5.0,1270166400
A3FU86AVLGG2SW,000100039X,3.0,1334534400
A29UKKG1FVTDVC,000100039X,4.0,1395273600
A39FW2WG64TQGO,000100039X,2.0,1338681600
A386A9WE42M4PG,000100039X,1.0,1371772800
A94X0HVBDF3GM,000100039X,5.0,1376006400
A2N9GJAOTN92FH,000100039X,3.0,1378339200
AWLFVCT9128JV,000100039X,5.0,1136851200
A8PGX8CXNA527,000100039X,5.0,1136505600
AWAWNWH21F94N,000100039X,5.0,1376092800
A33CNFK776MTWR,000100039X,5.0,1261612800
A1MCAHDE1F3Q6L,000100039X,5.0,1242345600
A2DR7LEUAEJDG7,000100039X,5.0,1118448000
A3QVU24YDMHX38,000100039X,5.0,943401600
A21G5RU7JQMWHN,000100039X,5.0,1365984000
APELCKI6IJ7E1,000100039X,4.0,1364083200
A2AYZ119ILGZ8M,000100039X,5.0,951350400
A12XKPZWLHQWQP,000100039X,5.0,1358553600
A21Z17R9JIZJVR,000100039X,4.0,1174435200
AHF6VG55JP9HI,000100039X,5.0,1319500800
APW96HJ7GYRJH,000100039X,5.0,1026259200
A2QZFUQ8ME1KYS,000100039X,5.0,1301529600
AW1Z7GYIBWB4K,000100039X,5.0,1360540800
AMRZ5G7HF7I03,000100039X,5.0,1259452800
A34HCSZJXZLPC,000100039X,5.0,1021939200
A3QZI8VT0VWUEX,000100039X,5.0,1394755200
